run,lumi,event,is_e,is_mu,is_ee,is_emu,is_mumu,n_jets,n_btags,lep1_pt,lep1_iso,lep1_pdgId,lep2_pt,lep2_iso,lep2_pdgId,jet1_pt,jet2_pt,jet1_CSVv2,jet2_CSVv2,jet1_JecSF,jet1_JecSF_up,jet1_JecSF_down,MET_pt,MET_phi,mll,ttHFCategory,PUWeight,bWeight,triggerSF,lepIDSF,lepISOSF,Q2_upup,Q2_downdown,pdf_up,pdf_down
1,19718,3930925,0,1,0,0,0,5,3,68.1740,0.0198,-13,-1,-1,-1,67.7618,45.1033,0.2427,0.9909,1.0737,1.0163,0.9837,70.4073,2.5433,-1,53,-1.0000,1.0534,0.9923,0.9965,0.9993,0.8361,1.3073,1.0496,0.9505
1,19718,3930926,1,0,0,0,0,5,2,44.0899,0.0343,11,-1,-1,-1,81.4618,66.9437,0.8330,0.6975,1.0524,1.0150,0.9850,62.7169,-2.6604,-1,53,-1.0000,3.7071,0.9615,0.9406,0.9949,0.8374,1.2859,1.0251,0.9748
1,19718,3930947,1,0,0,0,0,7,2,124.7169,0.0276,11,-1,-1,-1,226.2750,105.0507,0.9893,0.0978,1.1258,1.0067,0.9933,119.3923,-1.9755,-1,53,-1.0000,0.6657,1.0014,0.9918,0.9848,0.8264,1.3105,1.0332,0.9667
1,19718,3930955,0,1,0,0,0,5,4,57.2722,0.0620,-13,-1,-1,-1,113.3576,82.7969,0.5546,0.9991,1.0453,1.0110,0.9890,104.9875,2.6941,-1,53,-1.0000,1.0961,0.9918,0.9945,0.9985,0.8020,1.3493,1.0207,0.9795
1,19718,3930982,0,0,0,1,0,3,2,113.8625,0.0269,13,33.3449,0.0000,-11,71.2690,57.5780,0.7157,0.9983,1.0928,1.0100,0.9900,37.7353,-1.0004,121.4631,51,-1.0000,0.8389,0.9599,0.9827,0.9883,0.7587,1.4116,1.0224,0.9777
1,19718,3930989,0,1,0,0,0,9,3,39.6755,0.0574,13,-1,-1,-1,163.9050,116.0581,0.1268,0.9945,1.0972,1.0079,0.9921,82.5025,2.8411,-1,51,-1.0000,0.7598,0.9763,0.9805,0.9946,0.7248,1.6973,1.0169,0.9831
1,19718,3930991,0,1,0,0,0,5,2,168.6833,0.0097,-13,-1,-1,-1,259.7027,162.0747,0.9114,0.7677,1.0511,1.0068,0.9932,112.7450,2.8331,-1,51,-1.0000,0.7106,0.9923,0.9965,0.9993,0.7549,1.6932,1.0231,0.9768
1,19718,3930993,1,0,0,0,0,5,2,44.2183,0.0060,11,-1,-1,-1,153.2545,93.3186,0.6615,0.1005,1.0508,1.0083,0.9917,222.7296,-2.8523,-1,53,-1.0000,0.8324,0.9791,0.9850,0.9949,0.7255,1.5354,1.0207,0.9793
1,19718,3930995,1,0,0,0,0,5,3,34.0124,0.0000,-11,-1,-1,-1,84.9627,54.2517,0.9990,0.8876,1.0202,1.0146,0.9854,98.1217,-2.6046,-1,51,-1.0000,0.7064,0.9135,0.9203,0.9866,0.9322,1.1655,1.0822,0.9198
1,19718,3930998,1,0,0,0,0,5,3,45.2162,0.0636,11,-1,-1,-1,172.7035,154.9417,0.9674,0.9699,1.1241,1.0075,0.9925,52.8849,0.2601,-1,53,-1.0000,0.6175,0.9802,1.0028,0.9929,0.8314,1.5014,1.0337,0.9661
1,19718,3931000,0,1,0,0,0,6,2,177.2551,0.0087,-13,-1,-1,-1,87.6509,46.0824,0.9992,0.9994,1.0791,1.0071,0.9929,41.0186,2.7246,-1,51,-1.0000,0.6742,0.9729,0.9780,0.9995,0.7100,1.7179,1.0265,0.9732
1,19718,3931007,1,0,0,0,0,6,2,34.9722,0.0187,-11,-1,-1,-1,118.0791,111.1034,0.1709,0.9061,1.0171,1.0106,0.9894,94.0465,2.0858,-1,53,-1.0000,1.1296,0.9255,0.9375,0.9990,0.8150,1.5206,1.0273,0.9724
1,19718,3931008,0,1,0,0,0,4,2,100.0418,0.1251,13,-1,-1,-1,156.4711,53.1458,0.2758,0.1751,1.0362,1.0081,0.9919,91.2277,-2.2790,-1,53,-1.0000,0.8782,0.9729,0.9780,0.9995,0.7201,1.6926,1.0173,0.9825
1,19718,3931051,0,1,0,0,0,6,4,115.7301,0.1070,13,-1,-1,-1,120.5129,114.1191,0.9990,0.7884,1.0454,1.0092,0.9908,58.2078,0.6799,-1,53,-1.0000,0.7852,0.9826,0.9791,0.9982,0.8305,1.3533,1.0197,0.9804
1,19719,3931055,0,0,0,1,0,5,2,143.6273,0.0024,11,56.3189,0.0223,-13,167.1130,134.3664,0.9618,0.3109,1.0369,1.0076,0.9924,37.5910,0.5770,200.8850,53,-1.0000,1.0525,0.9599,0.9643,0.9835,0.7270,1.6420,1.0226,0.9776
1,19719,3931062,0,1,0,0,0,6,4,57.5420,0.0213,13,-1,-1,-1,141.6040,113.8335,0.9420,0.8226,1.1184,1.0089,0.9911,54.0942,3.1348,-1,53,-1.0000,0.9912,0.9760,0.9720,0.9987,0.8453,1.2816,1.0222,0.9778
1,19719,3931069,0,1,0,0,0,4,3,32.2532,0.0480,-13,-1,-1,-1,79.6061,79.5023,0.9208,0.8850,1.0439,1.0156,0.9844,57.8747,-1.8325,-1,53,-1.0000,1.2646,0.9763,0.9805,0.9946,0.8508,1.2833,1.0221,0.9778
1,19719,3931070,1,0,0,0,0,6,4,95.6392,0.0000,11,-1,-1,-1,310.0189,252.1248,0.1111,0.9575,1.0742,1.0074,0.9926,77.7979,-0.3395,-1,53,-1.0000,0.5645,0.9854,0.9995,0.9899,0.7993,1.3683,1.2550,0.7508
1,19719,3931072,1,0,0,0,0,5,2,69.5428,0.0036,-11,-1,-1,-1,76.6981,67.2414,0.1907,0.5518,1.0373,1.0161,0.9839,80.8634,-3.0807,-1,51,-1.0000,0.7988,0.9854,0.9995,0.9899,0.7868,1.5608,1.0184,0.9816
1,19719,3931080,1,0,0,0,0,4,2,73.1830,0.0000,-11,-1,-1,-1,117.0126,105.9754,0.0822,0.8019,1.0776,1.0109,0.9891,78.5118,0.6208,-1,53,-1.0000,1.4334,0.9833,0.9850,0.9868,0.8189,1.3734,1.0203,0.9798
1,19719,3931083,0,1,0,0,0,4,2,44.6423,0.0000,-13,-1,-1,-1,119.5395,95.8387,0.7098,0.9889,1.1258,1.0104,0.9896,47.9446,-2.8217,-1,51,-1.0000,0.6533,0.9780,0.9728,0.9983,0.7826,1.4243,1.0223,0.9778
1,19719,3931090,0,1,0,0,0,4,2,39.0753,0.0276,-13,-1,-1,-1,119.5155,86.6998,0.8626,0.0986,1.0825,1.0107,0.9893,36.9076,-2.5759,-1,53,-1.0000,1.1199,0.9880,0.9915,0.9989,0.8564,1.3018,1.0221,0.9779
1,19719,3931091,1,0,0,0,0,7,3,35.4317,0.0779,11,-1,-1,-1,94.1974,71.6013,0.0766,0.7486,1.0159,1.0132,0.9868,90.1170,0.5699,-1,54,-1.0000,0.7724,0.9776,0.9865,0.9857,0.7402,1.6869,1.0208,0.9794
1,19719,3931099,0,1,0,0,0,5,3,40.1724,0.0000,-13,-1,-1,-1,158.4651,134.3472,0.9800,0.9794,1.0646,1.0079,0.9921,57.3194,-2.2831,-1,51,-1.0000,0.5527,0.9780,0.9728,0.9983,0.8136,1.4406,1.0208,0.9793
1,19719,3931109,0,1,0,0,0,6,4,59.1821,0.0252,13,-1,-1,-1,136.6367,119.8337,0.9893,0.9875,1.0634,1.0091,0.9909,57.3987,-1.2864,-1,53,-1.0000,0.5399,0.9834,0.9789,0.9966,0.7761,1.5852,1.0222,0.9780
1,19719,3931110,1,0,0,0,0,4,3,76.1629,0.0000,11,-1,-1,-1,225.6497,202.4894,0.8356,0.9918,1.1366,1.0067,0.9933,34.2207,1.5697,-1,51,-1.0000,0.7307,0.9843,0.9833,0.9888,0.9395,1.2607,1.0229,0.9772
1,19719,3931114,0,0,0,0,1,4,1,137.6677,0.0000,13,99.8492,0.0000,-13,359.4688,99.6625,0.1815,0.1273,1.0609,1.0082,0.9918,85.2093,2.9756,206.3868,51,-1.0000,1.1065,0.9300,0.9587,0.9963,0.7956,1.3809,1.0865,0.9161
1,19719,3931136,0,0,0,0,1,4,3,324.5724,0.0147,-13,169.0722,0.0779,13,69.7570,65.4500,0.9938,0.9774,1.0512,1.0081,0.9919,127.7823,-1.5417,489.3014,53,-1.0000,0.7347,0.9300,0.9587,0.9963,0.7861,1.4114,1.0249,0.9753
1,19719,3931151,1,0,0,0,0,4,2,151.0503,0.0000,-11,-1,-1,-1,99.1556,92.8975,0.1649,0.9883,1.0828,1.0077,0.9923,114.2284,2.3875,-1,0,-1.0000,0.8490,0.9834,0.9833,0.9888,0.8557,1.3145,1.0232,0.9767
1,19719,3931157,0,0,0,1,0,4,2,51.6073,0.0594,13,46.5643,0.0000,-11,81.4465,37.1096,0.8210,-0.1000,1.1103,1.0151,0.9849,42.8806,2.3600,59.2170,53,-1.0000,1.5902,0.9599,0.9695,0.9875,0.8088,1.4188,1.0216,0.9786
1,19719,3931165,1,0,0,0,0,6,3,70.3877,0.0000,-11,-1,-1,-1,310.3181,269.3609,0.5153,0.9447,1.0586,1.0074,0.9926,90.3529,-0.3682,-1,53,-1.0000,0.6046,0.9854,0.9995,0.9899,0.7458,1.6669,1.0236,0.9766
1,19719,3931167,1,0,0,0,0,8,5,102.2544,0.0200,-11,-1,-1,-1,79.0733,76.7203,0.9686,0.8147,1.0166,1.0113,0.9887,25.6953,2.8007,-1,53,-1.0000,0.6889,0.9947,0.9995,0.9899,0.7105,1.8014,1.0205,0.9796
1,19719,3931201,0,0,0,0,1,4,1,49.6701,0.1537,13,40.9225,0.0611,-13,66.1680,43.4379,0.7806,0.9528,1.0266,1.0182,0.9818,71.1662,2.9218,74.0439,51,-1.0000,1.9350,0.9330,0.9723,0.9942,0.8586,1.2948,1.0280,0.9719
1,19719,3931210,0,1,0,0,0,6,3,44.3864,0.0292,-13,-1,-1,-1,75.5415,55.3181,0.9932,0.8005,1.0286,1.0160,0.9840,31.9369,-1.0171,-1,53,-1.0000,0.8715,0.9898,0.9928,0.9982,0.7809,1.4869,1.0168,0.9831
1,19719,3931213,0,1,0,0,0,7,3,58.8126,0.0000,13,-1,-1,-1,169.8485,130.1811,0.9681,0.9946,1.0511,1.0075,0.9925,41.7114,-0.5783,-1,53,-1.0000,0.6484,0.9834,0.9789,0.9966,0.8275,1.3350,1.0246,0.9753
1,19719,3931214,0,1,0,0,0,6,2,50.3353,0.0156,13,-1,-1,-1,112.5621,106.2930,0.9554,0.4385,1.0177,1.0115,0.9885,43.1300,1.7154,-1,53,-1.0000,0.8270,0.9760,0.9720,0.9987,0.7153,1.7128,1.0330,0.9667
1,19719,3931226,0,1,0,0,0,6,3,37.1806,0.0719,-13,-1,-1,-1,113.7330,104.6386,0.9869,0.5282,1.0460,1.0112,0.9888,23.2815,-2.3384,-1,53,-1.0000,1.2368,0.9763,0.9805,0.9946,0.7062,1.6990,1.0230,0.9772
1,19719,3931241,0,1,0,0,0,5,2,67.5048,0.0000,13,-1,-1,-1,84.2955,76.2331,0.9934,0.7967,1.0314,1.0147,0.9853,50.4327,-0.7819,-1,51,-1.0000,0.7189,0.9923,0.9965,0.9993,0.9949,1.0824,1.0272,0.9729
1,19719,3931249,1,0,0,0,0,5,2,43.7351,0.0000,11,-1,-1,-1,127.1728,58.8301,0.7177,0.0769,1.0352,1.0098,0.9902,94.3178,-1.6608,-1,51,-1.0000,0.5263,0.9880,0.9864,0.9970,0.8573,1.4803,1.0166,0.9833
1,19719,3931250,0,1,0,0,0,6,2,51.4910,0.0395,13,-1,-1,-1,176.5353,136.8399,0.1266,0.9980,1.1297,1.0075,0.9925,59.9945,0.7554,-1,53,-1.0000,0.9327,0.9834,0.9789,0.9966,0.8317,1.4039,1.0233,0.9765
1,19719,3931251,0,1,0,0,0,7,2,107.9711,0.0187,-13,-1,-1,-1,115.9843,81.1304,0.1404,0.0664,1.0598,1.0108,0.9892,76.4579,-2.5041,-1,53,-1.0000,0.7134,0.9826,0.9791,0.9982,0.7503,1.6032,1.0230,0.9773
1,19736,3934461,0,0,0,1,0,4,2,43.9552,0.1569,-13,22.8764,0.0144,11,75.3341,74.1985,0.3292,0.9648,1.1664,1.0171,0.9829,90.7384,-1.5492,79.2151,53,-1.0000,0.9617,0.9719,0.9085,1.0232,0.8773,1.2697,1.0218,0.9782
1,19736,3934479,1,0,0,0,0,6,2,65.0210,0.0475,11,-1,-1,-1,224.2871,206.6640,0.7388,0.9599,1.0621,1.0067,0.9933,89.6594,-2.6473,-1,53,-1.0000,0.5341,0.9854,0.9995,0.9899,0.7395,1.6524,1.0205,0.9796
1,19736,3934480,0,1,0,0,0,6,3,47.3769,0.0748,13,-1,-1,-1,242.5209,81.2060,0.8968,0.9737,1.0941,1.0072,0.9928,64.0853,-1.9583,-1,53,-1.0000,0.7819,0.9814,0.9794,0.9960,0.8108,1.3542,1.0251,0.9748
1,19736,3934486,0,0,0,0,1,3,2,61.2425,0.0120,13,24.6404,0.0000,-13,107.5739,57.8092,0.9820,0.9957,1.0768,1.0119,0.9881,72.0757,1.9776,21.9274,0,-1.0000,0.6801,0.9300,0.9461,0.9891,0.9710,1.1197,1.0826,0.9194
1,19736,3934491,0,1,0,0,0,7,3,69.3674,0.0119,13,-1,-1,-1,614.8767,179.3464,0.9688,0.2819,1.1063,1.0118,0.9882,75.5892,-1.1195,-1,54,-1.0000,1.3048,0.9729,0.9780,0.9995,0.7178,1.6312,1.0324,0.9677
1,19736,3934493,0,1,0,0,0,4,3,87.4890,0.0000,13,-1,-1,-1,142.5504,121.5896,0.9947,0.8619,1.0415,1.0087,0.9913,73.5769,0.7222,-1,51,-1.0000,0.6760,0.9826,0.9791,0.9982,0.6932,1.7907,1.0319,0.9679
1,19736,3934497,0,1,0,0,0,5,3,35.9368,0.0193,13,-1,-1,-1,114.9213,97.2489,0.2189,0.9957,1.0349,1.0111,0.9889,69.8368,-1.6983,-1,53,-1.0000,0.6043,0.9763,0.9805,0.9946,0.8342,1.3164,1.0236,0.9763
1,19736,3934500,0,1,0,0,0,7,2,71.8014,0.0186,13,-1,-1,-1,126.1102,123.0949,0.7475,0.9581,1.0421,1.0099,0.9901,45.6000,-0.7479,-1,53,-1.0000,0.6018,0.9826,0.9791,0.9982,0.8359,1.3989,1.0216,0.9787
1,19736,3934506,0,1,0,0,0,6,3,26.4039,0.1037,13,-1,-1,-1,274.7030,133.8394,0.2599,0.0746,1.0874,1.0074,0.9926,73.1951,2.5426,-1,53,-1.0000,0.4653,0.9642,0.9782,0.9937,0.8489,1.3589,1.0203,0.9799
1,19736,3934519,1,0,0,0,0,6,2,31.3593,0.0592,11,-1,-1,-1,257.1391,216.1492,0.9961,0.2443,1.0637,1.0068,0.9932,92.6778,1.6310,-1,53,-1.0000,1.3967,0.9474,0.9828,0.9939,0.7162,1.7379,1.0223,0.9779
1,19736,3934526,1,0,0,0,0,5,2,48.1966,0.0000,-11,-1,-1,-1,100.0471,93.0395,0.9703,0.2346,1.1276,1.0125,0.9875,26.5537,1.6375,-1,51,-1.0000,1.1203,0.9615,0.9497,0.9949,0.7748,1.7268,1.0280,0.9717
1,19736,3934544,1,0,0,0,0,6,4,64.6126,0.0615,-11,-1,-1,-1,100.5649,51.2117,0.8921,0.9554,1.0502,1.0124,0.9876,49.4680,-2.6821,-1,53,-1.0000,0.6982,0.9854,0.9995,0.9899,0.8360,1.4263,1.0228,0.9775
1,19736,3934550,0,1,0,0,0,4,3,67.9845,0.1417,-13,-1,-1,-1,133.6795,121.4604,0.9922,0.9892,1.0816,1.0093,0.9907,88.2277,2.1234,-1,53,-1.0000,0.5792,0.9729,0.9780,0.9995,0.7328,1.6570,1.0220,0.9782
1,19736,3934555,1,0,0,0,0,4,2,45.6880,0.0000,11,-1,-1,-1,147.4387,118.8012,0.0913,0.9892,1.1351,1.0085,0.9915,56.6098,0.8239,-1,51,-1.0000,0.6410,0.9615,0.9497,0.9949,0.7893,1.3596,1.0166,0.9834
1,19736,3934558,1,0,0,0,0,5,2,51.8049,0.0000,-11,-1,-1,-1,242.6324,108.1259,0.9842,0.9033,1.0575,1.0067,0.9933,348.4468,-2.5584,-1,53,-1.0000,1.7410,0.9787,0.9904,0.9848,0.9947,1.3155,1.0235,0.9767
1,19736,3934574,0,1,0,0,0,4,2,69.9982,0.0372,-13,-1,-1,-1,139.1444,69.6199,0.9729,0.8168,1.1216,1.0092,0.9908,50.8788,-2.9286,-1,53,-1.0000,0.7464,0.9826,0.9791,0.9982,0.8643,1.3236,1.0181,0.9819
1,19736,3934581,1,0,0,0,0,5,3,46.1110,0.0260,11,-1,-1,-1,117.5868,68.8271,0.9830,0.9923,1.0707,1.0108,0.9892,55.5506,2.4914,-1,51,-1.0000,0.6502,0.9791,0.9875,0.9949,0.8348,1.5799,1.0178,0.9822
1,19736,3934583,1,0,0,0,0,7,2,56.7190,0.0000,-11,-1,-1,-1,98.0307,79.5690,0.5779,0.9989,1.0250,1.0127,0.9873,44.8231,1.3577,-1,53,-1.0000,0.6766,0.9787,0.9918,0.9848,0.7202,1.7123,1.0194,0.9806
1,19736,3934599,1,0,0,0,0,7,3,161.3599,0.0055,11,-1,-1,-1,176.5948,165.0227,0.9098,0.0934,1.1030,1.0074,0.9926,188.2595,-0.0068,-1,52,-1.0000,0.5574,1.0133,0.9725,0.9897,0.8282,1.4441,1.0339,0.9660
1,19736,3934606,0,1,0,0,0,4,3,52.2626,0.0331,13,-1,-1,-1,124.0385,119.8232,0.9827,0.8497,1.0868,1.0068,0.9932,164.2146,-0.5907,-1,53,-1.0000,0.7492,0.9834,0.9789,0.9966,0.7770,1.5632,1.0201,0.9800
1,19736,3934607,0,1,0,0,0,7,3,105.8390,0.0000,13,-1,-1,-1,224.3337,177.5436,0.0736,0.0876,1.0540,1.0067,0.9933,92.8362,-2.7445,-1,53,-1.0000,0.6659,0.9923,0.9965,0.9993,0.8584,1.3456,1.0257,0.9742
1,19736,3934614,1,0,0,0,0,4,2,37.0824,0.0262,11,-1,-1,-1,233.8188,182.4005,0.9291,0.8526,1.0538,1.0067,0.9933,80.5927,-2.8458,-1,53,-1.0000,0.9820,0.9848,0.9864,0.9908,0.7446,1.7649,1.0225,0.9774
1,19736,3934629,1,0,0,0,0,5,2,44.2945,0.0252,-11,-1,-1,-1,170.0172,149.7474,0.7565,0.1904,1.1057,1.0076,0.9924,142.1479,0.2745,-1,51,-1.0000,0.7119,0.9988,0.9528,1.0000,0.8411,1.3225,1.0237,0.9763
1,19736,3934634,0,1,0,0,0,4,2,90.5710,0.0172,-13,-1,-1,-1,89.2380,77.1408,0.4031,0.8294,1.1238,1.0120,0.9880,41.4872,1.2986,-1,51,-1.0000,1.1889,0.9923,0.9965,0.9993,0.8140,1.3425,1.0349,0.9652
1,19743,3935857,1,0,0,0,0,6,2,126.3236,0.0091,11,-1,-1,-1,85.1680,64.9377,0.8543,0.7982,1.1068,1.0087,0.9913,23.1016,-2.5222,-1,53,-1.0000,1.0816,0.9834,0.9833,0.9888,0.8210,1.3254,1.0948,0.9063
1,19743,3935860,0,1,0,0,0,8,2,62.8556,0.0591,13,-1,-1,-1,203.1469,154.6220,0.2750,0.9855,1.0559,1.0068,0.9932,25.4101,-2.3916,-1,53,-1.0000,0.7838,0.9826,0.9791,0.9982,0.8066,1.3678,1.0257,0.9742
1,19743,3935862,0,1,0,0,0,4,3,59.3388,0.0081,13,-1,-1,-1,287.7571,167.9648,0.1330,0.9841,1.1243,1.0071,0.9929,136.4959,-3.0200,-1,53,-1.0000,0.6059,0.9834,0.9789,0.9966,0.7179,1.6936,1.0522,0.9477
1,19743,3935881,0,1,0,0,0,5,2,237.3075,0.0000,-13,-1,-1,-1,214.3308,83.5532,0.2492,0.9681,1.0784,1.0068,0.9932,161.2901,-0.4041,-1,0,-1.0000,0.7743,0.9729,0.9780,0.9995,0.8041,1.3757,1.0291,0.9707
1,19743,3935893,0,0,0,1,0,4,3,39.4108,0.0000,11,27.0967,0.1408,-13,98.5140,72.4067,0.9956,0.8759,1.0424,1.0128,0.9872,46.4005,-2.5159,87.1447,53,-1.0000,0.7955,0.9599,0.9635,0.9876,0.8432,1.2810,1.0272,0.9728
1,19743,3935896,0,1,0,0,0,5,2,37.5862,0.0000,-13,-1,-1,-1,64.7493,56.7650,0.0828,0.1433,1.0144,1.0183,0.9817,199.0573,2.0670,-1,53,-1.0000,0.8524,0.9763,0.9805,0.9946,0.7807,1.3619,1.0221,0.9781
1,19743,3935922,0,0,1,0,0,5,1,53.2941,0.0000,-11,45.2438,0.0234,11,146.4568,91.9259,0.6917,0.7941,1.0928,1.0087,0.9913,90.1694,1.9576,74.5054,51,-1.0000,0.8671,1.0026,0.9514,0.9888,0.7454,1.4160,1.0315,0.9683
1,19743,3935930,0,0,0,0,1,6,3,150.1731,0.0178,-13,57.5725,0.0000,13,95.7546,75.5105,0.9803,0.9298,0.9318,1.0251,0.9749,124.0858,-1.8766,177.2901,53,-1.0000,1.0762,0.9300,0.9585,0.9948,0.7241,1.7130,1.0182,0.9818
1,19743,3935933,1,0,0,0,0,8,2,127.1297,0.0094,11,-1,-1,-1,298.2677,237.0049,0.9956,0.9800,1.0831,1.0072,0.9928,16.5440,-2.6029,-1,51,-1.0000,1.3892,1.0000,0.9909,0.9857,0.7012,1.7815,1.0384,0.9615
1,19743,3935943,0,0,1,0,0,5,3,64.7969,0.0000,-11,54.8404,0.0053,11,183.3159,70.0922,0.3689,0.1278,1.1242,1.0074,0.9926,136.5309,0.5501,129.5358,53,-1.0000,0.7342,0.9578,0.9779,0.9718,0.7145,1.7368,1.0234,0.9769
1,19743,3935949,0,1,0,0,0,6,2,42.5494,0.0424,13,-1,-1,-1,189.2187,132.0784,0.2007,0.9543,1.1137,1.0073,0.9927,50.1293,-0.7572,-1,51,-1.0000,0.8755,0.9814,0.9794,0.9960,0.8064,1.4341,1.0207,0.9795
1,19743,3935952,0,1,0,0,0,4,2,69.9837,0.0053,-13,-1,-1,-1,140.3154,132.2173,0.9948,0.7687,1.0431,1.0088,0.9912,65.0646,2.2766,-1,53,-1.0000,0.7464,0.9826,0.9791,0.9982,0.8087,1.4865,1.0191,0.9810
1,19743,3935957,1,0,0,0,0,4,2,51.7289,0.0000,11,-1,-1,-1,97.9810,63.2220,0.3947,0.8094,1.0926,1.0130,0.9870,139.3293,-1.3624,-1,53,-1.0000,0.8946,0.9718,0.9634,0.9897,0.7195,1.5999,1.0215,0.9786
1,19743,3935963,0,0,0,0,1,4,2,196.2679,0.0318,13,82.1493,0.0026,-13,268.3118,161.5951,0.1091,0.1966,1.0984,1.0069,0.9931,74.3131,-2.2340,508.7958,53,-1.0000,1.6610,0.9340,0.9930,0.9986,0.7150,1.5482,1.0442,0.9560
1,19743,3935970,0,1,0,0,0,5,3,54.2029,0.0203,-13,-1,-1,-1,82.3897,54.7964,0.9521,-0.1000,1.0921,1.0153,0.9847,167.8359,-0.5554,-1,53,-1.0000,1.4077,0.9918,0.9945,0.9985,0.8286,1.3336,1.0175,0.9823
1,19743,3935977,1,0,0,0,0,7,4,49.4889,0.0000,11,-1,-1,-1,113.6589,106.0833,0.0884,0.0812,1.0101,1.0112,0.9888,42.8982,-2.5166,-1,53,-1.0000,0.3691,0.9802,1.0028,0.9929,0.8362,1.3839,1.0178,0.9822
1,19743,3936009,0,1,0,0,0,6,3,32.4783,0.0000,13,-1,-1,-1,151.1901,101.7430,0.9674,0.9957,1.0362,1.0083,0.9917,111.0214,-3.0354,-1,51,-1.0000,0.8128,0.9763,0.9805,0.9946,0.7972,1.4733,1.0201,0.9801
1,19743,3936010,1,0,0,0,0,7,2,121.0543,0.0079,11,-1,-1,-1,425.3951,214.0842,0.6681,0.7630,1.0901,1.0093,0.9907,131.2696,2.8328,-1,51,-1.0000,2.3222,1.0014,0.9918,0.9848,0.8125,1.4149,1.0235,0.9764
1,19743,3936015,0,1,0,0,0,5,3,34.3159,0.0081,-13,-1,-1,-1,78.1904,72.8314,0.6649,0.9079,1.0419,1.0160,0.9840,153.1277,3.1284,-1,51,-1.0000,0.7369,0.9763,0.9805,0.9946,0.8163,1.3458,1.0339,0.9663
1,19743,3936020,0,1,0,0,0,6,3,49.0417,0.0000,-13,-1,-1,-1,120.5404,98.1852,0.9970,0.9495,1.0555,1.0105,0.9895,87.8457,-0.3785,-1,53,-1.0000,0.7728,0.9898,0.9928,0.9982,0.7196,1.7313,1.0202,0.9796
1,19743,3936022,0,1,0,0,0,5,3,36.9280,0.0000,-13,-1,-1,-1,211.8547,126.4444,0.8181,0.0881,1.0524,1.0067,0.9933,25.4075,2.7017,-1,53,-1.0000,0.8672,0.9747,0.9730,1.0009,0.8698,1.2516,1.0254,0.9745
1,19743,3936037,1,0,0,0,0,4,3,76.2118,0.0253,11,-1,-1,-1,425.4222,295.6281,0.8373,0.9573,1.1377,1.0093,0.9907,57.1312,1.5985,-1,53,-1.0000,0.5305,0.9843,0.9833,0.9888,0.8335,1.5173,1.0509,0.9493
1,19743,3936039,1,0,0,0,0,5,2,63.0626,0.0193,11,-1,-1,-1,148.1227,119.1036,0.6284,0.9736,1.0385,1.0083,0.9917,18.8055,-0.7396,-1,53,-1.0000,0.9247,0.9833,0.9850,0.9868,0.8085,1.4365,1.0224,0.9778
1,19743,3936045,1,0,0,0,0,4,2,166.5938,0.0305,-11,-1,-1,-1,321.0387,275.1064,0.9040,0.2242,1.0998,1.0077,0.9923,69.5373,-2.3049,-1,51,-1.0000,0.7243,0.9799,0.9850,0.9868,0.7162,1.6545,1.0438,0.9563
1,19743,3936051,0,1,0,0,0,4,2,52.6734,0.0155,13,-1,-1,-1,66.2893,46.3029,0.1462,0.1929,1.0147,1.0179,0.9821,92.4985,-0.6412,-1,53,-1.0000,1.1730,0.9918,0.9945,0.9985,0.7352,1.6513,1.0185,0.9815
1,19743,3936054,0,1,0,0,0,9,4,26.7628,0.0883,-13,-1,-1,-1,160.3072,96.6555,0.9951,0.1424,0.9436,1.0214,0.9786,150.8677,-2.5472,-1,53,-1.0000,0.5070,0.9642,0.9782,0.9937,0.6824,1.6601,1.0435,0.9563
1,19780,3943256,0,1,0,0,0,4,3,48.6274,0.0099,-13,-1,-1,-1,185.0399,171.6003,0.8565,0.9301,1.0681,1.0073,0.9927,106.2722,-2.0704,-1,51,-1.0000,1.0582,0.9814,0.9794,0.9960,0.8389,1.4317,1.0179,0.9821
1,19780,3943261,0,1,0,0,0,5,2,50.8134,0.0262,-13,-1,-1,-1,81.7471,74.5655,0.2489,0.9987,1.0004,1.0154,0.9846,43.3108,-1.2215,-1,53,-1.0000,1.7888,0.9834,0.9789,0.9966,0.7634,1.5609,1.0236,0.9767
1,19780,3943275,0,1,0,0,0,7,2,81.3264,0.0945,-13,-1,-1,-1,282.6435,67.3143,0.1866,0.2043,1.0316,1.0071,0.9929,169.3530,0.3438,-1,53,-1.0000,1.0542,0.9826,0.9791,0.9982,0.7464,1.8038,1.0193,0.9808
1,19780,3943276,1,0,0,0,0,5,4,97.9927,0.0733,-11,-1,-1,-1,103.0064,101.5716,0.9968,0.9821,1.0255,1.0106,0.9894,65.4048,2.6876,-1,53,-1.0000,0.7991,0.9828,0.9918,0.9848,0.9004,1.2485,1.0314,0.9686
1,19780,3943281,1,0,0,0,0,4,3,46.7938,0.0179,11,-1,-1,-1,124.4640,105.0471,-0.1000,0.9059,1.0501,1.0100,0.9900,76.0020,-2.8817,-1,51,-1.0000,1.9093,0.9802,1.0028,0.9929,0.8497,1.3126,1.0271,0.9728
1,19780,3943287,1,0,0,0,0,4,2,36.0709,0.0824,-11,-1,-1,-1,126.4705,66.6624,0.8965,0.2558,1.0394,1.0097,0.9903,53.1852,-1.0929,-1,53,-1.0000,1.2279,0.9848,0.9864,0.9908,0.7941,1.4196,1.0358,0.9645
